age,income,assets,credit_score,debt_to_income_ratio,existing_loan,criminal_record,credit_tier,high_debt,asset_income_ratio,age_group,income_per_age,payment_capacity,credit_utilization_proxy
64.0,36567.0,962691.0,850.0,0.41,1,1,4,1,26.32605009844673,3,562.5692307692308,1797.8775000000003,5.4691131832973285e-05
21.0,39859.0,423104.0,736.0,0.23,1,1,2,0,10.614751630707476,0,1811.7727272727273,2557.619166666667,5.0174355886706306e-05
40.0,32718.0,79777.0,810.0,0.27,0,1,4,0,2.4382468901861305,1,798.0,1990.345,0.0
42.0,37676.0,542429.0,659.2192552428163,0.16,1,1,1,0,14.396820341322291,1,876.1860465116279,2637.32,5.3081373745952544e-05
46.0,34847.0,191913.0,506.0,0.4,0,0,0,0,5.507145316804408,2,741.4255319148937,1742.3500000000001,0.0
43.0,57897.0,341802.0,626.7887531110352,0.28,1,1,1,0,5.903519983419116,1,1315.840909090909,3473.8199999999997,3.4542910931104164e-05
34.0,106842.0,250434.0,553.0,0.31,1,1,0,0,2.343943917711034,1,3052.6285714285714,6143.415,1.8718879862229044e-05
64.0,60151.0,1074109.0,651.7589710922263,0.53,1,1,1,1,17.85657999734007,3,925.4,2355.9141666666665,3.3248549532026665e-05
42.0,57938.0,927846.0,532.0,0.27,0,0,0,0,16.01418733495573,1,1347.3953488372092,3524.5616666666665,0.0
47.0,49181.0,211390.0,735.0,0.23,0,1,2,0,4.298117197348623,2,1024.6041666666667,3155.7808333333337,0.0
23.0,135771.0,367569.0,647.384469221847,0.17,1,1,1,0,2.707251863418083,0,5657.125,9390.8275,1.4730469239097612e-05
41.0,56386.0,138454.0,836.0,0.26,0,0,4,0,2.455424122581446,1,1342.5238095238096,3477.1366666666668,0.0
30.0,51570.0,759036.0,678.9496830749935,0.43,0,1,2,1,14.718271896996374,0,1663.5483870967741,2449.5750000000003,0.0
66.0,128377.0,714488.0,584.0,0.54,1,1,1,1,5.565501877268691,3,1916.0746268656717,4921.118333333333,1.557887193388327e-05
40.0,115655.0,159883.0,807.0,0.31,1,0,4,0,1.3824012589057204,1,2820.8536585365855,6650.162499999999,1.7292511477904494e-05
25.0,29691.0,807206.0,590.0,0.35,0,1,1,0,27.185976020476897,0,1141.9615384615386,1608.2625,0.0
43.0,126424.0,787998.0,844.0,0.14,1,0,4,0,6.23292861380265,1,2873.2727272727275,9060.386666666667,1.5819530792716687e-05
58.0,64380.0,785566.0,717.0,0.34,1,0,2,0,12.201829732374458,2,1091.1864406779662,3540.8999999999996,3.106458326861545e-05
26.0,99236.0,635359.0,592.0187281887156,0.11,1,0,1,0,6.402440621945444,0,3675.4074074074074,7360.003333333334,2.0153570204961808e-05
44.0,105376.0,526836.0,850.0,0.39,0,1,4,0,4.99953500289437,1,2341.688888888889,5356.613333333334,0.0
53.0,50827.0,556388.0,681.0,0.221291091616611,0,0,2,0,10.946486188714882,2,941.2407407407408,3298.286473866876,0.0
58.0,76980.0,461857.0,700.056744091244,0.32,1,0,2,0,5.999623283667399,2,1304.7457627118645,4362.2,2.5980099243979112e-05
50.0,127247.0,847541.0,850.0,0.0,1,1,4,0,6.660544762982522,2,2495.0392156862745,10603.916666666666,1.571721585238391e-05
49.0,104169.0,791571.0,693.3959385754395,0.25,0,0,2,0,7.59883843717001,2,2083.38,6510.5625,0.0
29.0,96733.0,220603.0,850.0,0.08,0,0,4,0,2.2805115057787333,0,3224.4333333333334,7416.196666666667,0.0
49.0,43759.0,1162619.0,850.0,0.3,0,0,4,0,26.568075868372944,2,875.18,2552.608333333333,0.0
55.0,110189.0,145598.0,782.0,0.27,1,0,3,0,1.3213358743987658,2,1967.6607142857142,6703.1641666666665,1.8150302656296794e-05
22.0,70324.0,291674.0,850.0,0.11,0,0,4,0,4.147515108425169,0,3057.5652173913045,5215.696666666667,0.0
47.0,85295.0,802509.0,640.1253499227417,0.42,0,1,1,1,9.408518570624649,2,1776.9791666666667,4122.591666666667,0.0
24.0,77229.0,291281.0,750.0,0.28,1,1,3,0,3.771604298847598,0,3089.16,4633.74,2.5896336963136563e-05
43.0,57756.0,519361.0,850.0,0.24,0,1,4,0,8.992174108766037,1,1312.6363636363637,3657.8799999999997,0.0
55.0,134514.0,425681.0,663.9534496033905,0.31,0,1,1,0,3.1645615730587666,2,2402.035714285714,7734.554999999999,0.0
21.0,83196.0,868472.0,510.63711003828433,0.52,0,0,0,1,10.438741781554624,0,3781.6363636363635,3327.84,0.0
44.0,50946.0,569825.0,544.0,0.16,1,0,0,0,11.184662492394057,1,1132.1333333333334,3566.22,3.925571170605323e-05
22.0,145335.0,53195.0,518.4557706310566,0.31,1,1,0,0,0.3660139263499752,0,6318.913043478261,8356.762499999999,1.376112070567027e-05
23.0,152414.0,518607.0,544.4839508358104,0.26,1,1,0,0,3.4025981694715086,0,6350.583333333333,9398.863333333333,1.3121981944152844e-05
29.0,53091.0,617639.0,544.0,0.23,1,0,0,0,11.63337225947412,0,1769.7,3406.6725,3.7669749307818356e-05
32.0,65648.0,366862.0,663.8890908161534,0.34,1,0,1,0,5.588234398086795,1,1989.3333333333333,3610.6399999999994,3.0464584920030466e-05
26.0,164511.0,599146.0,753.2329442222195,0.44,0,0,3,1,3.6419592491733126,0,6093.0,7677.18,0.0
43.0,128161.0,592806.0,818.0,0.15,1,1,4,0,4.625442798957569,1,2912.75,9078.070833333333,1.560512784500987e-05
61.0,95239.0,405077.0,694.0,0.3,0,0,2,0,4.2532234355312895,3,1536.1129032258063,5555.608333333334,0.0
26.0,113626.0,289880.0,850.0,0.15,0,0,4,0,2.5511542151073248,0,4208.37037037037,8048.508333333332,0.0
37.0,70663.0,92840.0,824.0,0.15,0,0,4,0,1.3138231631382316,1,1859.5526315789473,5005.295833333333,0.0
42.0,99036.0,302123.0,813.0,0.23,1,1,4,0,3.050607348768642,1,2303.1627906976746,6354.81,2.0194268866495687e-05
54.0,135783.0,489053.0,662.2797518442437,0.1535533828655097,0,1,1,0,3.6016982855122843,2,2468.7818181818184,9577.755084531042,0.0
22.0,63154.0,732109.0,714.0,0.33,1,0,2,0,11.59225714511915,0,2745.8260869565215,3526.098333333333,3.166761669516752e-05
33.0,80453.0,812289.0,714.0,0.08,1,1,2,0,10.09631590722649,1,2366.264705882353,6168.063333333334,2.485861661798521e-05
46.0,86453.0,901866.0,850.0,0.22,1,1,4,0,10.431744048858352,2,1839.4255319148936,5619.445,2.3133422011451043e-05
55.0,45970.0,914886.0,664.7295458600926,0.26,1,0,1,0,19.901372604468033,2,820.8928571428571,2834.816666666667,4.350474201687984e-05
43.0,52086.0,1044870.0,740.0,0.46,1,1,3,1,20.060091769539426,1,1183.7727272727273,2343.8700000000003,3.839655966825373e-05
42.0,147343.0,316181.0,850.0,0.2,1,1,4,0,2.1458695298077965,1,3426.5813953488373,9822.866666666667,1.357358580202925e-05
49.0,71260.0,1140164.0,692.0580088594036,0.24,0,0,2,0,15.999831604945202,2,1425.2,4513.133333333333,0.0
49.0,113809.0,906042.0,515.0,0.22,1,1,0,0,7.9610051840787275,2,2276.18,7397.585,1.7572993823092672e-05
63.0,57222.0,219148.0,690.0,0.36,1,1,2,0,3.8297188193558536,3,894.09375,3051.84,3.4950370473927024e-05
49.0,49621.0,890827.0,690.0,0.46,1,1,2,1,17.952259078634476,2,992.42,2232.945,4.030389134070895e-05
35.0,80861.0,96795.0,708.0,0.18,0,0,2,0,1.197039400460043,1,2246.1388888888887,5525.501666666667,0.0
37.0,100926.0,620811.0,760.0,0.32,0,0,3,0,6.151089401250409,1,2655.9473684210525,5719.139999999999,0.0
48.0,81815.0,925853.0,636.4233042145506,0.57,1,0,1,1,11.316282878654542,2,1669.6938775510205,2931.704166666667,2.444479753596441e-05
31.0,166128.0,86661.0,789.0,0.54,1,1,3,1,0.5216488391551144,1,5191.5,6368.239999999999,1.2038764822729187e-05
26.0,42372.0,502766.0,756.0,0.15,0,0,3,0,11.865244377315744,0,1569.3333333333333,3001.35,0.0
30.0,89998.0,325467.0,649.5492271981636,0.29,0,0,1,0,3.6163401815575726,0,2903.1612903225805,5324.881666666666,0.0
58.0,49859.0,356419.0,775.0,0.44,1,1,3,1,7.148395507420778,2,845.0677966101695,2326.7533333333336,4.011150999779387e-05
50.0,36660.0,623000.0,595.0,0.43,1,1,1,1,16.99353536455634,2,718.8235294117648,1741.3500000000001,5.4552397577873546e-05
54.0,28639.0,96593.0,677.0,0.48,1,0,2,1,3.37266061452514,2,520.709090909091,1241.0233333333333,6.982996403756852e-05
63.0,104484.0,318892.0,795.0,0.038858040491093,0,0,3,0,3.052036177441738,3,1632.5625,8368.663041444053,0.0
51.0,158999.0,126426.0,624.0,0.54,0,1,1,1,0.7951320754716981,2,3057.673076923077,6094.961666666666,0.0
40.0,52924.0,188654.0,489.0,0.22,0,1,0,0,3.564553613604157,1,1290.8292682926829,3440.06,0.0
20.0,51519.0,203651.0,611.0,0.35,1,0,1,0,3.9528532608695652,0,2453.285714285714,2790.6124999999997,3.8819122299644806e-05
25.0,93845.0,246072.0,850.0,0.26,0,1,4,0,2.6220829870212903,0,3609.423076923077,5787.108333333334,0.0
44.0,79978.0,562356.0,581.0,0.22,0,0,1,0,7.0312957151252204,1,1777.2888888888888,5198.570000000001,0.0
47.0,62622.0,230172.0,688.0,0.48,1,1,2,1,3.6755185794356704,2,1304.625,2713.6200000000003,3.193663771078181e-05
26.0,117887.0,757049.0,624.285839566044,0.51,1,1,1,1,6.421764725841476,0,4366.185185185185,4813.719166666667,1.6965111248717013e-05
25.0,91896.0,62435.0,548.5755431463883,0.65,0,1,0,1,0.6794019391275015,0,3534.4615384615386,2680.2999999999997,0.0
58.0,94895.0,1059057.0,628.1085898276451,0.0,0,0,1,0,11.16018588770865,2,1608.3898305084747,7907.916666666667,0.0
21.0,105925.0,957555.0,663.308400296187,0.22,1,0,1,0,9.039848573532465,0,4814.772727272727,6885.125,1.8880927431155418e-05
42.0,61514.0,190859.0,691.0,0.35,1,1,2,0,3.1026416321222468,1,1430.5581395348838,3332.008333333333,3.2511866831393456e-05
50.0,73636.0,166455.0,789.0,0.38,0,0,3,0,2.260480464983636,2,1443.8431372549019,3804.5266666666666,0.0
26.0,65145.0,201331.0,727.0,0.23,1,1,2,0,3.09045835507936,0,2412.777777777778,4180.1375,3.069980198627719e-05
21.0,134879.0,681361.0,646.000388139742,0.39,0,1,1,0,5.051608837485172,0,6130.863636363636,6856.349166666667,0.0
42.0,134951.0,112225.0,772.0,0.45,0,0,3,1,0.8315919734424092,1,3138.3953488372094,6185.254166666667,0.0
33.0,118062.0,984124.0,673.6744987479345,0.36,1,1,2,0,8.33558354437885,1,3472.4117647058824,6296.64,1.6939964764873288e-05
61.0,149351.0,123440.0,822.0,0.1260012357945421,1,0,4,0,0.8265038298784081,3,2408.8870967741937,10877.715786070778,1.3391093583657509e-05
50.0,150763.0,383813.0,775.0,0.11,1,0,3,0,2.5457867926030087,2,2956.1372549019607,11181.589166666667,1.3265678373627831e-05
46.0,80304.0,628022.0,830.0,0.17,1,0,4,0,7.8204594981632525,2,1708.595744680851,5554.36,2.4904739371902472e-05
39.0,62163.0,448709.0,815.0,0.14,1,0,4,0,7.218148767775562,1,1554.075,4455.015,3.2172444301455805e-05
44.0,142364.0,606458.0,637.6009512799438,0.48,1,1,1,1,4.259881291047659,1,3163.6444444444446,6169.106666666667,1.4048298048691401e-05
60.0,88904.0,450903.0,626.8073840012735,0.39,0,0,1,0,5.07173949721613,2,1457.4426229508197,4519.286666666667,0.0
27.0,89958.0,983622.0,550.7833461767873,0.45,1,1,0,1,10.934114429906957,0,3212.785714285714,4123.075,2.223210315695865e-05
40.0,96852.0,384308.0,715.0,0.19,0,0,2,0,3.9679514315509072,1,2362.243902439024,6537.510000000001,0.0
27.0,71285.0,267268.0,525.0,0.2,1,1,0,0,3.7492354740061162,0,2545.8928571428573,4752.333333333333,2.8055606211511214e-05
42.0,142815.0,597876.0,681.0051832320111,0.25,0,1,2,0,4.186337665247591,1,3321.279069767442,8925.9375,0.0
51.0,112144.0,958562.0,620.3865432131513,0.25,0,1,1,0,8.547523295733203,2,2156.6153846153848,7009.0,0.0
20.0,79339.0,523333.0,754.0,0.24,1,1,3,0,6.59608016133098,0,3778.0476190476193,5024.803333333333,2.5207648000403324e-05
27.0,129458.0,423309.0,782.8146442563277,0.66,1,0,3,1,3.2698306027390913,0,4623.5,3667.976666666666,1.544878727019929e-05
42.0,94978.0,693397.0,779.0,0.09,1,0,3,0,7.30052959075164,1,2208.7906976744184,7202.498333333333,2.1057064645188462e-05
49.0,39191.0,116485.0,827.0,0.1,0,0,4,0,2.9721626862625024,2,783.82,2939.3250000000003,0.0
18.0,160720.0,848055.0,796.1636318934657,0.49,1,1,3,1,5.2765662234555535,0,8458.947368421053,6830.599999999999,1.2443847139781735e-05
23.0,108195.0,826142.0,784.6466686120815,0.09,0,1,3,0,7.635605752523198,0,4508.125,8204.7875,0.0
51.0,147386.0,1169997.0,850.0,0.0511979930123402,0,0,4,0,7.938264568788292,2,2834.346153846154,11653.34438349027,0.0
57.0,68702.0,837901.0,560.0,0.1552371543365333,0,0,0,0,12.195988530340742,2,1184.5172413793102,4836.408085230957,0.0
24.0,81323.0,741438.0,752.095318859283,0.0,1,1,3,0,9.117087206728641,0,3252.92,6776.916666666667,2.459268367660621e-05
43.0,138514.0,517649.0,832.0,0.42,0,0,4,1,3.7371331624733783,1,3148.0454545454545,6694.843333333334,0.0
50.0,83121.0,746444.0,781.0,0.08,1,0,3,0,8.980101537499097,2,1629.8235294117646,6372.610000000001,2.4060729280704497e-05
65.0,48420.0,778186.0,700.0,0.0982642879158048,1,0,2,0,16.071250077445736,3,733.6363636363636,3638.503598259728,4.130353971335344e-05
59.0,90403.0,957005.0,593.0,0.0,1,0,1,0,10.585870094243617,2,1506.7166666666667,7533.583333333333,2.21226702062939e-05
31.0,132550.0,703819.0,748.0,0.46,1,0,3,1,5.309797738229059,1,4142.1875,5964.75,1.5088418130243225e-05
48.0,114674.0,1117958.0,630.2765822753134,0.29,1,1,1,0,9.748925223457597,2,2340.285714285714,6784.878333333333,1.7440440894345808e-05
25.0,82060.0,913386.0,850.0,0.31,0,0,4,0,11.130573597689523,0,3156.153846153846,4718.45,0.0
65.0,105953.0,126640.0,850.0,0.46,1,1,4,1,1.1952356683088887,3,1605.3484848484848,4767.885,1.8875937898164316e-05
36.0,128153.0,393049.0,512.0,0.23,1,1,0,0,3.067005321722303,1,3463.5945945945946,8223.150833333333,1.5606101985876476e-05
64.0,81334.0,99195.0,850.0,0.4,0,1,4,0,1.2195856642281921,3,1251.2923076923078,4066.7000000000003,0.0
53.0,45013.0,887089.0,793.0,0.2232635562728079,0,1,3,0,19.706957835340116,2,833.574074074074,2913.6031284576748,0.0
40.0,84042.0,371978.0,689.0,0.18,0,0,2,0,4.426043810906322,1,2049.8048780487807,5742.87,0.0
59.0,156631.0,198015.0,767.0,0.59,0,1,3,1,1.2642052709535727,2,2610.516666666667,5351.559166666667,0.0
55.0,122561.0,414021.0,698.2667807414136,0.2129587126808009,0,0,2,0,3.3780535565672882,2,2188.589285714286,8038.380601260697,0.0
42.0,92117.0,676178.0,660.5016734516655,0.43,0,1,1,1,7.340346077856662,1,2142.2558139534885,4375.5575,0.0
43.0,124882.0,572805.0,625.91361464785,0.51,1,1,1,1,4.586733182258594,1,2838.2272727272725,5099.348333333333,1.6014861791742738e-05
29.0,114091.0,321493.0,838.8933848439927,0.14,1,0,4,0,2.817839988780984,0,3803.0333333333333,8176.5216666666665,1.752955921923343e-05
24.0,125191.0,207026.0,551.0714336820528,0.22,1,0,0,0,1.6536679660042175,0,5007.64,8137.415000000001,1.5975334084174034e-05
28.0,31119.0,437846.0,768.0,0.34,0,1,3,0,14.069601542416452,0,1073.0689655172414,1711.5449999999998,0.0
63.0,30456.0,851240.0,766.0,0.1963351176956319,0,0,3,0,27.948911580260695,3,475.875,2039.7014712884863,0.0
47.0,85870.0,497459.0,727.0,0.11,0,1,2,0,5.7930966216767015,2,1788.9583333333333,6368.691666666667,0.0
38.0,146704.0,596184.0,850.0,0.12,0,0,4,0,4.063828772025493,1,3761.641025641026,10758.293333333333,0.0
41.0,45107.0,293451.0,527.0,0.22,1,1,0,0,6.505520085129024,1,1073.9761904761904,2931.955,4.433705025604647e-05
38.0,91670.0,840557.0,574.0,0.34,1,1,0,0,9.169279270434489,1,2350.5128205128203,5041.849999999999,2.181691247054717e-05
52.0,53406.0,684091.0,689.7186945745168,0.59,0,0,2,1,12.809013799689179,2,1007.6603773584906,1824.7050000000002,0.0
23.0,138889.0,1155207.0,497.8652198578234,0.31,0,1,0,0,8.317423860609114,0,5787.041666666667,7986.117499999999,0.0
42.0,76118.0,1103280.0,713.0,0.38,1,0,2,0,14.49414732195641,1,1770.1860465116279,3932.763333333333,2.627430373095113e-05
63.0,74705.0,247728.0,786.0,0.54,0,1,3,1,3.3160388723797287,3,1167.265625,2863.691666666666,0.0
62.0,140218.0,389076.0,729.0,0.34,0,1,2,0,2.7747737467818196,3,2225.6825396825398,7711.989999999999,0.0
57.0,142073.0,166977.0,690.0,0.1636588215527317,0,0,2,0,1.1752818953503104,2,2449.5344827586205,9901.791687128229,0.0
42.0,123740.0,776742.0,532.0,0.15,0,1,0,0,6.2771595509976486,1,2877.6744186046512,8764.916666666666,0.0
42.0,96512.0,821352.0,679.8488268151228,0.08,1,1,2,0,8.510273227440862,1,2244.4651162790697,7399.253333333334,2.0722382245062892e-05
47.0,107240.0,153096.0,636.0,0.47,0,0,1,1,1.427588329090553,2,2234.1666666666665,4736.433333333333,0.0
59.0,69216.0,860781.0,568.0,0.2058504194870164,0,1,0,0,12.435976710923617,2,1153.6,4580.65478039889,0.0
51.0,125437.0,522429.0,624.9003853297943,0.0192180275500208,0,0,1,0,4.164838406224589,2,2412.25,10252.19568985067,0.0
51.0,85264.0,843730.0,773.0,0.35,1,1,3,0,9.895384976250513,2,1639.6923076923076,4618.466666666666,2.3456008256514908e-05
48.0,89774.0,446558.0,775.0,0.41,0,1,3,1,4.974191033138402,2,1832.1224489795918,4413.888333333334,0.0
27.0,28788.0,544676.0,656.6870520948409,0.31,1,1,1,0,18.919587342387718,0,1028.142857142857,1655.3099999999997,6.946856547412296e-05
33.0,37532.0,346294.0,685.4524932111188,0.36,1,0,2,0,9.226387445714439,1,1103.8823529411766,2001.7066666666667,5.328502158043374e-05
51.0,131624.0,632528.0,705.0,0.4,0,1,2,0,4.8055308641975305,2,2531.230769230769,6581.2,0.0
26.0,163586.0,161854.0,850.0,0.17,1,1,4,0,0.989406248662791,0,6058.740740740741,11314.698333333334,1.2225835635865712e-05
22.0,63562.0,441562.0,703.0,0.31,0,1,2,0,6.946840142850401,0,2763.5652173913045,3654.815,0.0
32.0,137667.0,309698.0,803.0,0.22,1,0,4,0,2.2496004881308655,1,4171.727272727273,8948.355000000001,1.4527598805831378e-05
41.0,124691.0,733326.0,574.0,0.08,0,0,0,0,5.881099028005004,1,2968.8333333333335,9559.643333333333,0.0
37.0,65741.0,58568.0,727.0,0.31,0,0,2,0,0.890876456450975,1,1730.0263157894738,3780.1074999999996,0.0
31.0,64822.0,556903.0,533.0,0.3,1,0,0,0,8.591132776946454,1,2025.6875,3781.283333333333,3.085277057879798e-05
43.0,71431.0,605166.0,828.0,0.24,1,1,4,0,8.471917347967297,1,1623.4318181818182,4523.963333333333,2.799826410762533e-05
60.0,163079.0,205940.0,636.0,0.38,1,1,1,0,1.2628157959283788,2,2673.4262295081967,8425.748333333333,1.2263844347287545e-05
38.0,110480.0,85645.0,831.0,0.17,1,1,4,0,0.7752011658113159,1,2832.8205128205127,7641.533333333333,1.8102496334244494e-05
25.0,82634.0,1133983.0,850.0,0.37,1,0,4,0,13.722793005385128,0,3178.230769230769,4338.285,2.420252674379205e-05
67.0,147303.0,692410.0,811.0,0.39,1,0,4,0,4.700551240971053,3,2166.220588235294,7487.9025,1.3577271647262483e-05
41.0,149308.0,1028208.0,687.0,0.4,0,1,2,0,6.886443549953452,1,3554.9523809523807,7465.400000000001,0.0
61.0,43619.0,528050.0,553.0,0.46,1,1,0,1,12.105685465382852,3,703.5322580645161,1962.8550000000002,4.584947616973476e-05
64.0,38376.0,29714.0,814.0,0.38,0,1,4,0,0.7742658363082054,3,590.4,1982.76,0.0
37.0,181619.0,412055.0,809.0,0.31,0,1,4,0,2.2687754652571304,1,4779.4473684210525,10443.092499999999,0.0
52.0,81954.0,545314.0,528.0,0.0911229705072357,1,1,0,0,6.653822219510707,2,1546.301886792453,6207.175672920833,2.4403338376689932e-05
45.0,63050.0,803377.0,699.5900810128913,0.2,1,1,2,0,12.741701162550951,1,1370.6521739130435,4203.333333333333,3.1719850282306667e-05
21.0,111794.0,138812.0,785.2831008369997,0.27,1,1,3,0,1.241665548548683,0,5081.545454545455,6800.801666666666,1.7889727718344126e-05
39.0,107502.0,479402.0,684.0,0.24,1,1,2,0,4.459429039189604,1,2687.55,6808.46,1.86039589224587e-05
25.0,47894.0,1126287.0,776.0,0.41,1,0,3,1,23.515753210147196,0,1842.076923076923,2354.7883333333334,4.1757140471020544e-05
55.0,136293.0,780232.0,632.955698844079,0.127254031838862,1,0,1,0,5.724624708351064,2,2433.8035714285716,9912.430519882166,1.4674052606478595e-05
36.0,88755.0,426708.0,624.8590785868967,0.4,1,0,1,0,4.807652440398396,1,2398.7837837837837,4437.75,2.253343398267179e-05
45.0,146491.0,379512.0,850.0,0.25,1,1,4,0,2.590667067143598,1,3184.586956521739,9155.6875,1.3652529472397999e-05
52.0,87417.0,725884.0,688.2216388369129,0.1973904217512759,1,1,2,0,8.303598801162233,2,1649.377358490566,5846.810125147393,2.2878321646324026e-05
22.0,58544.0,222581.0,661.0,0.5,1,0,1,1,3.801878896575284,0,2545.391304347826,2439.3333333333335,3.416117241143716e-05
46.0,153185.0,206560.0,603.0,0.13,0,0,1,0,1.3484260963795647,2,3259.255319148936,11105.9125,0.0
24.0,32777.0,611965.0,745.0,0.16,1,0,3,0,18.669992067850387,0,1311.08,2294.39,6.1014674029104e-05
51.0,37294.0,436023.0,668.7455395697762,0.044699094482975,1,1,1,0,11.691191848773293,2,717.1923076923077,2968.9159975293273,5.3625053625053626e-05
32.0,92496.0,289298.0,560.0,0.66,1,1,0,1,3.1276473831583727,1,2802.909090909091,2620.72,2.162208912625138e-05
47.0,48938.0,612387.0,653.3319407105249,0.35,0,1,1,0,12.513271623858273,2,1019.5416666666666,2650.8083333333334,0.0
44.0,158285.0,223686.0,529.0,0.53,1,1,0,1,1.4131761495015351,1,3517.4444444444443,6199.495833333333,1.263527642826006e-05
57.0,98745.0,993205.0,692.0,0.42,1,0,2,1,10.058179571830758,2,1702.5,4772.675,2.0253779861666683e-05
38.0,145422.0,248268.0,850.0,0.28,0,1,4,0,1.707212751765539,1,3728.769230769231,8725.32,0.0
38.0,79649.0,534412.0,667.8464114942457,0.28,0,0,1,0,6.709504080351538,1,2042.2820512820513,4778.94,0.0
38.0,80299.0,296145.0,533.0,0.21,0,1,0,0,3.6879825653798255,1,2058.948717948718,5286.350833333334,0.0
54.0,123541.0,317626.0,748.0,0.27,1,1,3,0,2.57099609849282,2,2246.2,7515.410833333332,1.618869543397845e-05
38.0,49321.0,59254.0,736.0,0.4,1,0,2,0,1.2013705851344227,1,1264.6410256410256,2466.0499999999997,4.054903391926687e-05
64.0,97518.0,952807.0,586.0,0.1572165943419008,1,0,1,0,9.77047549708262,3,1500.2769230769231,6848.879346080543,2.0508613617719442e-05
39.0,72660.0,701704.0,817.0,0.36,1,0,4,0,9.657230150975076,1,1816.5,3875.2000000000003,2.7524703421320635e-05
57.0,76588.0,419470.0,516.0,0.27,1,0,0,0,5.47689616002298,2,1320.4827586206898,4659.1033333333335,2.6113069591330463e-05
47.0,112046.0,1133781.0,698.0,0.28,1,0,2,0,10.118798361401911,2,2334.2916666666665,6722.759999999999,1.7849493074396686e-05
23.0,155434.0,675122.0,700.6282323301683,0.3,0,0,2,0,4.343436163026346,0,6476.416666666667,9066.983333333332,0.0
56.0,121911.0,628165.0,513.0,0.41,0,0,0,1,5.152610079401535,2,2138.7894736842104,5993.9575,0.0
31.0,139818.0,830536.0,850.0,0.44,0,0,4,1,5.940079674436236,1,4369.3125,6524.84,0.0
34.0,154634.0,49196.0,564.0,0.15,1,1,0,0,0.3181427231868594,1,4418.114285714286,10953.241666666667,1.2933598903230812e-05
26.0,74794.0,666170.0,632.7123149223555,0.48,1,1,1,1,8.906611404505648,0,2770.1481481481483,3241.0733333333337,2.6739397828760897e-05
